Elm	Domain	interactorElm	interactorDomain	StartElm	StopElm	StartDomain	StopDomain	AffinityMin	AffinityMax	PMID	taxonomyElm	taxonomyDomain	
LIG_PDZ_Wminus1_1	PF00595	Q8NHY3	Q96RT1	878	880	1321	1407	None	None	22889411,24550280	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_PDZ_Wminus1_1	PF00595	A3EX99	Q96RT1	80	82	1321	1407	None	None	24550280	"694007"(Tylonycteris bat coronavirus HKU4)	"9606"(Homo sapiens)
LIG_PDZ_Wminus1_1	PF00595	A3EXD5	Q96RT1	80	82	1321	1407	None	None	24550280	"694008"(Pipistrellus bat coronavirus HKU5)	"9606"(Homo sapiens)
LIG_PDZ_Wminus1_1	PF00595	Q9IDV3	Q96RT1	72	74	1321	1407	None	None	24550280	"388819"(HIV-1 N_YBF106)	"9606"(Homo sapiens)
LIG_PDZ_Wminus1_1	PF00595	Q1A244	Q96RT1	77	79	1321	1407	None	None	24550280	"388912"(SIVcpz EK505)	"9606"(Homo sapiens)
LIG_PDZ_Wminus1_1	PF00595	Q16513	Q12923	982	984	1501	1585	None	None	11356191	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_PDZ_Wminus1_1	PF00595	Q9GZV5	O14641	398	400	267	352	None	None	20412773	"9606"(Homo sapiens)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	Q9Y5P4	Q9P0L0	319	327	14	120	None	None	16895911,29858488	"9606"(Homo sapiens)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	Q9BZ71	O95292	31	41	7	113	None	None	15545272	"9606"(Homo sapiens)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	O00562	O95292	348	355	7	113	None	None	17804640,15545272	"9606"(Homo sapiens)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	Q9BZ72	O95292	343	351	7	113	None	None	15545272	"9606"(Homo sapiens)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	P21957	Q9P0L0	199	206	14	120	None	None	15668246,12727870	"4932"(Saccharomyces cerevisiae)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	Q8K4M9	Q9Z270	474	481	14	120	None	None	16004875	"10116"(Rattus norvegicus)	"10116"(Rattus norvegicus)
TRG_ER_FFAT_1	PF00635	Q9H1P3	Q9P0L0	5	12	14	120	None	None	15212954	"9606"(Homo sapiens)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	Q9H4L5	O95292	447	456	7	113	None	None	17804640	"9606"(Homo sapiens)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	Q969R2	Q9P0L0	447	458	14	120	None	None	15212954	"9606"(Homo sapiens)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	Q9BZF3	Q9P0L0	493	500	14	120	None	None	17804640,15212954	"9606"(Homo sapiens)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	Q9BZF3	O95292	493	500	7	113	None	None	17804640,15212954	"9606"(Homo sapiens)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	Q9BZF2	Q9P0L0	399	408	14	120	None	None	15212954	"9606"(Homo sapiens)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	Q96SU4	Q9P0L0	293	300	14	120	None	None	17804640,15212954	"9606"(Homo sapiens)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	Q96SU4	O95292	293	300	7	113	None	None	17804640,15212954	"9606"(Homo sapiens)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	P22059	Q6Q595	356	364	1	106	4.0	6.0	15212954,12727870,20178991	"9606"(Homo sapiens)	"559292"(Saccharomyces cerevisiae S288c)
TRG_ER_FFAT_1	PF00635	P22059	Q9P0L0	356	364	14	120	None	None	15212954,12727870,20178991	"9606"(Homo sapiens)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	Q5T4F4	Q9P0L0	285	293	14	120	None	None	19289470	"9606"(Homo sapiens)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	Q5T4F4	O95292	285	293	7	113	None	None	19289470	"9606"(Homo sapiens)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	Q15042	P40075	583	591	3	110	None	None	25612670,22276202,24885147	"9606"(Homo sapiens)	"559292"(Saccharomyces cerevisiae S288c)
TRG_ER_FFAT_1	PF00635	Q15042	Q9P0L0	583	591	14	120	None	None	25612670,22276202,24885147	"9606"(Homo sapiens)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	Q15042	O95292	583	591	7	113	None	None	25612670,22276202,24885147	"9606"(Homo sapiens)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	Q15042	Q9Z269	583	591	7	113	None	None	25612670,22276202,24885147	"9606"(Homo sapiens)	"10116"(Rattus norvegicus)
TRG_ER_FFAT_1	PF00635	Q5JSH3	Q9P0L0	6	16	14	120	None	None	24885147	"9606"(Homo sapiens)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	Q5JSH3	O95292	6	16	7	113	None	None	24885147	"9606"(Homo sapiens)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	Q9UNN5	Q9P0L0	294	301	14	120	None	None	24885147	"9606"(Homo sapiens)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	Q9UNN5	O95292	294	301	7	113	None	None	24885147	"9606"(Homo sapiens)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	O84008	Q9P0L0	285	293	14	120	None	None	29078338	"272561"(Chlamydia trachomatis D/UW-3/CX)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	O84008	O95292	285	293	7	113	None	None	29078338	"272561"(Chlamydia trachomatis D/UW-3/CX)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	O43681	O95292	13	20	7	113	None	None	24885147	"9606"(Homo sapiens)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	P43125	Q7KVX5	405	413	9	115	None	None	29180517	"7227"(Drosophila melanogaster)	"7227"(Drosophila melanogaster)
TRG_ER_FFAT_1	PF00635	Q96RL7	Q9P0L0	839	849	14	120	None	None	30741634,26898182	"9606"(Homo sapiens)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	Q9BXW6	Q8NHP6	474	482	327	432	0.7	1.1	29858488	"9606"(Homo sapiens)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	Q9Y5P4	Q8NHP6	319	327	327	432	None	None	16895911,29858488	"9606"(Homo sapiens)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	Q91XL9	Q8NHP6	474	481	327	432	None	None	29858488	"10090"(Mus musculus)	"9606"(Homo sapiens)
TRG_ER_FFAT_1	PF00635	P21957	Q6Q595	199	206	1	106	8.0	10.0	15668246,12727870	"4932"(Saccharomyces cerevisiae)	"559292"(Saccharomyces cerevisiae S288c)
DOC_MAPK_GRA24_9	PF00069	S7WIN8	Q16539	441	455	24	308	1.6	1.6	27889209,24043761	"507601"(Toxoplasma gondii GT1)	"9606"(Homo sapiens)
DOC_MAPK_GRA24_9	PF00069	S7WIN8	Q16539	520	534	24	308	None	None	27889209,24043761	"507601"(Toxoplasma gondii GT1)	"9606"(Homo sapiens)
LIG_FXI_DFP_1	PF00024	P01042	P03951	603	607	110	193	110.0	142.0	27006387,3650269	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_FXI_DFP_1	PF00024	P01042	P03952	603	607	111	194	0.014	0.026	27006387,3650269	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_FXI_DFP_1	PF00024	P25391	P03951	1081	1085	110	193	None	None	27006387	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_FXI_DFP_1	PF00024	P25391	P03951	2191	2195	110	193	0.011	0.011	27006387	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_FXI_DFP_1	PF00024	P20908	P03951	1646	1650	110	193	78.0	78.0	27006387	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_FXI_DFP_1	PF00024	P12107	P03951	1614	1618	110	193	None	None	27006387	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_MLH1_MIPbox_1	PF16413	Q08214	P38920	23	27	510	769	0.78	0.82	23435383,12042306,19015241	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
LIG_MLH1_MIPbox_1	PF16413	P39875	P38920	444	448	510	769	2.91	2.97	23435383,12042306,19015241	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
LIG_MLH1_MIPbox_1	PF16413	P35187	P38920	1382	1386	510	769	6.7	9.5	19015241	"559292"(Saccharomyces cerevisiae S288c)	"559292"(Saccharomyces cerevisiae S288c)
LIG_MLH1_MIPbox_1	PF16413	Q9UQ84	P40692	503	507	502	756	16.5	18.3	19015241	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_MLH1_MIPbox_1	PF16413	P54132	P40692	1322	1326	502	756	7.8	10.2	19015241	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_MLH1_MIPbox_1	PF16413	P25336	P38920	7	11	510	769	0.4	0.4	20154325	"4932"(Saccharomyces cerevisiae)	"559292"(Saccharomyces cerevisiae S288c)
LIG_deltaCOP1_diTrp_1	PF00928	Q62848	Q66H80	407	415	262	510	10.0	10.0	26578768,20211604	"10116"(Rattus norvegicus)	"10116"(Rattus norvegicus)
LIG_deltaCOP1_diTrp_1	PF00928	Q12453	A0A0D9S3N4	755	761	262	510	None	None	9843492	"559292"(Saccharomyces cerevisiae S288c)	"60711"(Chlorocebus sabaeus)
TRG_Pf-PMV_PEXEL_1	PF00026	Q8I0U6	Q8I6Z5	86	91	323	516	None	None	23387285	"36329"(Plasmodium falciparum 3D7)	"36329"(Plasmodium falciparum 3D7)
TRG_Pf-PMV_PEXEL_1	PF00026	Q8I2C7	Q8I6Z5	36	40	323	516	None	None	23387285,15591202	"36329"(Plasmodium falciparum 3D7)	"36329"(Plasmodium falciparum 3D7)
TRG_Pf-PMV_PEXEL_1	PF00026	Q9U5L9	Q8I6Z5	48	52	323	516	None	None	23387285	"36329"(Plasmodium falciparum 3D7)	"36329"(Plasmodium falciparum 3D7)
LIG_CaM_NSCaTE_8	PF13499	Q13936	P0DP25	52	59	83	147	0.59	0.71	22518098	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_CaM_NSCaTE_8	PF13499	Q13936	P0DP25	52	59	10	74	0.59	0.71	22518098	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_DYRK1A_RPxSP_1	PF00069	Q96S94	P21127	397	401	438	723	None	None	14623875	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_DYRK1A_RPxSP_1	PF00069	Q96S94	P21127	424	428	438	723	None	None	14623875	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_FZD_DVL_PDZ	PF00595	O42579	P51142	496	506	254	339	None	None	10990458	"8355"(Xenopus laevis)	"8355"(Xenopus laevis)
LIG_FZD_DVL_PDZ	PF00595	O75084	P51141	547	557	251	336	10.0	10.0	19388021,14636582	"9606"(Homo sapiens)	"10090"(Mus musculus)
LIG_FZD_DVL_PDZ	PF00595	O75084	O14640	547	557	251	336	None	None	19388021,14636582	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_FZD_DVL_PDZ	PF00595	G5EDV1	Q22227	492	502	226	306	None	None	17196955	"6239"(Caenorhabditis elegans)	"6239"(Caenorhabditis elegans)
LIG_FZD_DVL_PDZ	PF00595	O60353	O14641	493	503	267	352	None	None	24500924	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_FZD_DVL_PDZ	PF00595	E3UKC9	E3UKC8	538	549	189	275	None	None	20920349	"27923"(Mnemiopsis leidyi)	"27923"(Mnemiopsis leidyi)
LIG_FZD_DVL_PDZ	PF00595	Q14332	O14640	538	548	251	336	None	None	19388021	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_FZD_DVL_PDZ	PF00595	Q9ULV1	O14640	494	504	251	336	None	None	19388021	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_FZD_DVL_PDZ	PF00595	Q9NPG1	O14640	497	507	251	336	None	None	19388021	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_USP7_UBL2_3	PF12436	P54253	Q93009	745	749	620	865	None	None	12093161	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_USP7_UBL2_3	PF12436	P04637	Q93009	382	386	620	865	None	None	20816748	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_USP7_UBL2_3	PF12436	Q00987	Q93009	334	338	620	865	None	None	20816748	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_USP7_UBL2_3	PF12436	P08393	Q93009	620	624	620	865	0.3	0.5	26046769	"10299"(Herpes simplex virus (type 1 / strain 17))	"9606"(Homo sapiens)
DOC_USP7_UBL2_3	PF12436	P26358	Q93009	1111	1115	620	865	None	None	25960197	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_USP7_UBL2_3	PF12436	Q96T88	Q93009	646	650	620	865	5.2	6.0	26046769	"9606"(Homo sapiens)	"9606"(Homo sapiens)
DOC_USP7_UBL2_3	PF12436	P49915	Q93009	321	325	620	865	28.0	36.0	26046769	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_GRB2like	PF00017	P10747	P62993	191	194	60	135	None	None	27927989,24098653	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_GRB2like	PF00017	P05067-4	P62993	682	685	60	135	0.274	0.298	22001015	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_GRB2like	PF00017	P29353-2	P62993	317	320	60	135	0.023	0.023	8491186,26645482,11827484	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_GRB2like	PF00017	P11274	P62993	177	180	60	135	None	None	8673601	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_GRB2like	PF00017	P10747	O89100	191	194	58	132	None	None	27927989,24098653	"9606"(Homo sapiens)	"10090"(Mus musculus)
LIG_SH2_GRB2like	PF00017	P30203	O75791	629	632	58	132	1.0	3.0	28289074	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_GRB2like	PF00017	P30203	P62993	629	632	60	135	2.0	4.0	28289074	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_GRB2like	PF00017	P35568	P62993	896	899	60	135	0.035	0.035	8491186	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_GRB2like	PF00017	P00533	P62993	1092	1095	60	135	0.03	0.03	7518560	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_GRB2like	PF00017	P00533	P62993	1110	1113	60	135	0.06	0.06	7518560	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_GRB2like	PF00017	P09619	Q14451	716	719	431	512	None	None	8940081	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_GRB2like	PF00017	P09619	Q14451	775	778	431	512	None	None	8940081	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_GRB2like	PF00017	Q06124	P62993	584	587	60	135	None	None	8959326	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_GRB2like	PF00017	P04626	Q14451	1139	1142	431	512	2.13	2.43	11500516,12975581,15930003	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_GRB2like	PF00017	Q61526	Q14451	1259	1262	431	512	1.11	1.19	17705331	"10090"(Mus musculus)	"9606"(Homo sapiens)
LIG_SH2_GRB2like	PF00017	Q02858	Q60631	1100	1103	60	135	0.011	0.011	10521483	"10090"(Mus musculus)	"10090"(Mus musculus)
LIG_SH2_GRB2like	PF00017	Q02858	Q03160	1100	1103	434	515	0.091	0.091	10521483	"10090"(Mus musculus)	"10090"(Mus musculus)
LIG_SH2_GRB2like	PF00017	P10230	P62993	633	636	60	135	None	None	23946459	"10299"(Herpes simplex virus (type 1 / strain 17))	"9606"(Homo sapiens)
LIG_SH2_GRB2like	PF00017	Q15303	P62993	1188	1191	60	135	0.073	0.073	12731860	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_GRB2like	PF00017	Q15303	P62993	1242	1245	60	135	0.094	0.094	12731860	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_STAP1	PF00017	Q9GZY6	Q9ULZ2	136	140	179	256	0.67	0.67	20442417	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_STAP1	PF00017	Q8TF42	Q9ULZ2	546	550	179	256	0.82	0.82	17956856	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_STAP1	PF00017	Q9UBC2	Q9ULZ2	564	568	179	256	0.8	0.8	17956856	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_STAP1	PF00017	Q6Q0C0	Q9ULZ2	275	279	179	256	0.62	0.62	17956856	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_STAP1	PF00017	Q13191	Q9ULZ2	802	806	179	256	0.95	0.95	17956856	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_STAP1	PF00017	O75582	Q9ULZ2	423	427	179	256	2.06	2.06	17956856	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_STAP1	PF00017	P14317	Q9ULZ2	397	401	179	256	0.97	0.97	17956856	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_STAP1	PF00017	Q9UDY8	Q9ULZ2	470	474	179	256	1.11	1.11	17956856	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_STAP1	PF00017	Q13114	Q9ULZ2	482	486	179	256	0.81	0.81	17956856	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_CRK	PF00017	P49024	Q04929	118	122	13	105	None	None	7537852	"9031"(Gallus gallus)	"9031"(Gallus gallus)
LIG_SH2_CRK	PF00017	P49024	Q04929	31	35	13	105	None	None	7537852	"9031"(Gallus gallus)	"9031"(Gallus gallus)
LIG_SH2_CRK	PF00017	P16234	P46108	762	766	13	104	0.98	0.98	10733900,27686861	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_CRK	PF00017	P09619	P46108	771	775	13	104	25.1	25.1	10733900,27686861	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_CRK	PF00017	P22681	P46108	774	778	13	104	None	None	8626543	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_CRK	PF00017	Q64010	P46108	221	225	13	104	None	None	12384576	"10090"(Mus musculus)	"9606"(Homo sapiens)
LIG_SH2_CRK	PF00017	Q8N8Z6	P46109	540	544	14	88	None	None	29025973	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_CRK	PF00017	Q8N8Z6	P46109	578	582	14	88	None	None	29025973	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_CRK	PF00017	Q8N8Z6	P46109	589	593	14	88	None	None	29025973	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_CRK	PF00017	Q8N8Z6	P46109	621	625	14	88	None	None	29025973	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_CRK	PF00017	Q8N8Z6	P46109	652	656	14	88	None	None	29025973	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_CRK	PF00017	Q8N8Z6	P46109	665	669	14	88	None	None	29025973	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_CRK	PF00017	Q8N8Z6	P46109	696	700	14	88	None	None	29025973	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_CRK	PF00017	P08069	Q64010	973	977	13	104	None	None	9480911	"9606"(Homo sapiens)	"10090"(Mus musculus)
LIG_SH2_CRK	PF00017	Q13191	P46109	665	669	14	88	None	None	10022120	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_CRK	PF00017	Q13191	P46109	709	713	14	88	None	None	10022120	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_CRK	PF00017	P97318	P47941	220	224	14	88	None	None	15062102	"10090"(Mus musculus)	"10090"(Mus musculus)
LIG_SH2_CRK	PF00017	P97318	P47941	232	236	14	88	None	None	15062102	"10090"(Mus musculus)	"10090"(Mus musculus)
LIG_SH2_CRK	PF00017	P47817	P87378	110	114	13	98	None	None	11134069	"8355"(Xenopus laevis)	"8355"(Xenopus laevis)
LIG_SH2_CRK	PF00017	P47817	P87378	403	407	13	98	None	None	11134069	"8355"(Xenopus laevis)	"8355"(Xenopus laevis)
LIG_SH2_CRK	PF00017	P56945	P46108	362	366	13	104	0.35	0.35	20627867	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_CRK	PF00017	Q18PE0	P46108	396	400	13	104	0.427	0.427	27686861	"10090"(Mus musculus)	"9606"(Homo sapiens)
LIG_SH2_CRK	PF00017	Q18PE0	P46108	406	410	13	104	0.0602	0.0602	27686861	"10090"(Mus musculus)	"9606"(Homo sapiens)
LIG_SH2_CRK	PF00017	Q61140	P46108	169	173	13	104	2.17	2.17	27686861	"10090"(Mus musculus)	"9606"(Homo sapiens)
LIG_SH2_CRK	PF00017	Q61140	P46108	238	242	13	104	0.127	0.127	27686861	"10090"(Mus musculus)	"9606"(Homo sapiens)
LIG_SH2_CRK	PF00017	Q61140	P46108	271	275	13	104	1.07	1.07	27686861	"10090"(Mus musculus)	"9606"(Homo sapiens)
LIG_SH2_CRK	PF00017	Q61140	P46108	291	295	13	104	0.455	0.455	27686861	"10090"(Mus musculus)	"9606"(Homo sapiens)
LIG_SH2_CRK	PF00017	Q61140	P46108	310	314	13	104	0.649	0.649	27686861	"10090"(Mus musculus)	"9606"(Homo sapiens)
LIG_SH2_CRK	PF00017	Q61140	P46108	376	380	13	104	4.83	4.83	27686861	"10090"(Mus musculus)	"9606"(Homo sapiens)
LIG_SH2_CRK	PF00017	P49023	P46108	118	122	13	104	2.48	2.48	27686861	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_CRK	PF00017	P19174	P46108	1253	1257	13	104	6.45	6.45	27686861	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_CRK	PF00017	P46108	P46108	221	225	13	104	10.2	10.2	27686861	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_CRK	PF00017	O15197	P46108	635	639	13	104	5.21	5.21	27686861	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_CRK	PF00017	Q01973	P46108	789	793	13	104	8.85	8.85	27686861	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_GRB2like	PF00017	O43561-2	O89100	171	174	58	132	None	None	15029250	"9606"(Homo sapiens)	"10090"(Mus musculus)
LIG_SH2_GRB2like	PF00017	O43561-2	O89100	191	194	58	132	None	None	15029250	"9606"(Homo sapiens)	"10090"(Mus musculus)
LIG_SH2_GRB2like	PF00017	O43561-2	O89100	226	229	58	132	None	None	15029250	"9606"(Homo sapiens)	"10090"(Mus musculus)
LIG_SH2_GRB2like	PF00017	P10721	P62993	936	939	60	135	None	None	10377264	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_SH2_GRB2like	PF00017	P10721	Q14451	936	939	431	512	None	None	10377264	"9606"(Homo sapiens)	"9606"(Homo sapiens)
LIG_14-3-3_CanoR_1	PF00244	B7UM88	P63104	22	31	9	229	None	None	15339273	"574521"(Escherichia coli O127:H6 str. E2348/69)	"9606"(Homo sapiens)
LIG_SH3_1	PF00018	B7UM88	Q9Y5X1	75	81	6	54	2.2	2.2	17893247	"574521"(Escherichia coli O127:H6 str. E2348/69)	"9606"(Homo sapiens)
LIG_SH3_1	PF00018	B7UM88	Q9Y5X1	122	128	6	54	2.2	2.2	17893247	"574521"(Escherichia coli O127:H6 str. E2348/69)	"9606"(Homo sapiens)
LIG_SH3_1	PF00018	B7UM88	Q9Y5X1	169	175	6	54	None	None	17893247	"574521"(Escherichia coli O127:H6 str. E2348/69)	"9606"(Homo sapiens)
LIG_14-3-3_CanoR_1	PF00244	B7UM99	Q3YBA8	54	58	6	53	0.00756	0.01375	16367866	"574521"(Escherichia coli O127:H6 str. E2348/69)	"9606"(Homo sapiens)
MOD_CK1_1	PF00069	P30304	P48729	79	85	17	259	None	None	20348946	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CK1_1	PF00069	P70444	P68400	61	67	39	324	None	None	11583622	"10090"(Mus musculus)	"9606"(Homo sapiens)
MOD_CK1_1	PF00069	P70444	P48729	61	67	17	259	None	None	11583622	"10090"(Mus musculus)	"9606"(Homo sapiens)
MOD_CK1_1	PF00069	Q13158	P97633	197	203	17	259	None	None	16061179	"9606"(Homo sapiens)	"10116"(Rattus norvegicus)
MOD_CK1_1	PF00069	P09803	P48730	849	855	9	267	None	None	17353278	"10090"(Mus musculus)	"9606"(Homo sapiens)
MOD_CK1_1	PF00069	P51141	P49674	139	145	9	267	None	None	16965538	"10090"(Mus musculus)	"9606"(Homo sapiens)
MOD_CK1_1	PF00069	Q6IE81-3	P48729	18	24	17	259	None	None	25100726	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CK1_1	PF00069	O15151	P48729	291	297	17	259	None	None	16024788	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CK1_1	PF00069	P25054	P48730	1507	1513	9	267	None	None	17910481	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CK1_1	PF00069	P25054	P48729	1507	1513	17	259	None	None	17910481	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CK1_1	PF00069	P25054	Q9HCP0	1507	1513	44	303	None	None	17910481	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CK1_1	PF00069	Q12778	P48729	322	328	17	259	None	None	14710188,11980723	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CK1_1	PF00069	Q12778	P48730	322	328	9	267	None	None	14710188,11980723	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CK1_1	PF00069	O15055	P48730	665	671	9	267	None	None	21324900	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CK1_1	PF00069	O15055	P49674	665	671	9	267	None	None	21324900	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CK1_1	PF00069	Q8TD43	P49674	839	845	9	267	None	None	25231975	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CK1_1	PF00069	Q16665	P48730	244	250	9	267	None	None	20699359	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CK1_1	PF00069	O94916	Q8N752	155	161	17	259	None	None	18411282	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CK1_1	PF00069	Q96524	Q93Z18	584	590	9	269	None	None	23897926	"3702"(Arabidopsis thaliana)	"3702"(Arabidopsis thaliana)
MOD_CK1_1	PF00069	Q96524	Q8LPI7	584	590	9	267	None	None	23897926	"3702"(Arabidopsis thaliana)	"3702"(Arabidopsis thaliana)
MOD_CK1_1	PF00069	Q9BZL6	P48730	244	250	9	267	None	None	17962809	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CK1_1	PF00069	Q9BZL6	P49674	244	250	9	267	None	None	17962809	"9606"(Homo sapiens)	"9606"(Homo sapiens)
MOD_CK1_1	PF00069	P13864	Q9DC28	150	156	9	267	None	None	20192920	"10090"(Mus musculus)	"10090"(Mus musculus)
MOD_CK1_1	PF00069	P13864	Q9JMK2	150	156	9	267	None	None	20192920	"10090"(Mus musculus)	"10090"(Mus musculus)
