"ORF","baseMean","log2FoldChange","lfcSE","pvalue","padj","orf_name","contrast","DE","SGD","DESCRIPTION"
"YLR276C",1560.74203226743,-1.00799559082858,0.0730977322937961,3.21794630135033e-44,9.37060031254965e-43,"YLR276C","KAN_vs_WT","down-regulated","S000004266","DEAD-box protein required for 27S rRNA processing; exhibits DNA, RNA and DNA/RNA helicase activities; ATPase activity shows preference for DNA over RNA; DNA helicase activity abolished by mutation in RNA-binding domain"
"YLR303W",3588.66413708736,1.13630982432468,0.0582248392082078,5.72636592260767e-86,8.04109028110174e-84,"YLR303W","CRISPY.ATG_vs_WT","up-regulated","S000004294","O-acetyl homoserine-O-acetyl serine sulfhydrylase; required for Methionine and cysteine biosynthesis"
"YLR308W",19.3485229189987,1.48171956460682,0.635532024011021,0.000825147176557307,0.00228688816169545,"YLR308W","CRISPY.ATG_vs_WT","up-regulated","S000004299","Chitin deacetylase; together with Cda1p involved in the biosynthesis ascospore wall component, chitosan; required for proper rigidity of the ascospore wall"
"YLR325C",7676.90600390226,-1.0322443698696,0.052982852446314,9.40755644302014e-86,1.29231193833574e-83,"YLR325C","CRISPY.ATG_vs_WT","down-regulated","S000004317","Ribosomal 60S subunit protein L38; homologous to mammalian ribosomal protein L38, no bacterial homolog"
"YLR327C",8020.16265982619,1.69565287644675,0.159203495787648,1.46619478655983e-27,2.56645009869018e-26,"YLR327C","KAN_vs_WT","up-regulated","S000004319","Protein of unknown function that associates with ribosomes; protein abundance increases in response to DNA replication stress; TMA10 has a paralog, STF2, that arose from the whole genome duplication"
"YLR334C",41.1270186003079,1.00877469190715,0.391936007003112,0.000770310528480094,0.00238490555093861,"YLR334C","KAN_vs_WT","up-regulated","S000004326","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps a stand-alone long terminal repeat sequence whose presence indicates a retrotransposition event occurred here"
"YLR349W",64.2685180894964,1.09199142469244,0.305641461970902,2.52734569172349e-05,9.15203290888295e-05,"YLR349W","CRISPY.ATG_vs_WT","up-regulated","S000004341","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps the verified ORF DIC1/YLR348C"
"YLR367W",3730.24600566298,-1.08238021529112,0.0533813981073225,1.84866293870688e-92,3.24491697491355e-90,"YLR367W","CRISPY.ATG_vs_WT","down-regulated","S000004359","Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S15A and bacterial S8; RPS22B has a paralog, RPS22A, that arose from the whole genome duplication"
"YLR372W",2766.92464818576,-1.08392404899843,0.0627989299167537,8.27761398123972e-68,5.74793876345646e-66,"YLR372W","CRISPY.ATG_vs_WT","down-regulated","S000004364","Elongase; involved in fatty acid and sphingolipid biosynthesis; synthesizes very long chain 20-26-carbon fatty acids from C18-CoA primers; involved in regulation of sphingolipid biosynthesis; lethality of the elo2 elo3 double null mutation is functionally complemented by human ELOVL1 and weakly complemented by human ELOVL3 or ELOV7"
"YLR409C",1562.11205364366,-1.16808569620782,0.0698253441297036,6.91491639752618e-64,3.05561935076699e-62,"YLR409C","KAN_vs_WT","down-regulated","S000004401","Subunit of U3-containing 90S preribosome and SSU processome complexes; involved in production of 18S rRNA and assembly of small ribosomal subunit; synthetic defect with STI1 Hsp90 cochaperone; human homolog linked to glaucoma; Small Subunit processome is also known as SSU processome"
"YLR448W",6717.16714107346,-1.07473890503655,0.0522927708510034,6.28937238633412e-95,1.24195450341392e-92,"YLR448W","CRISPY.ATG_vs_WT","down-regulated","S000004440","Ribosomal 60S subunit protein L6B; binds 5.8S rRNA; homologous to mammalian ribosomal protein L6, no bacterial homolog; RPL6B has a paralog, RPL6A, that arose from the whole genome duplication"
"YLR461W",169.755350183473,2.59574950736612,0.218438430515609,8.30482923330305e-34,1.82850926568787e-32,"YLR461W","KAN_vs_WT","up-regulated","S000004453","Member of the seripauperin multigene family; encoded mainly in subtelomeric regions; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole, while mCherry fusion localizes to just the vacuole; active during alcoholic fermentation; regulated by anaerobiosis; negatively regulated by oxygen; repressed by heme"
"YLR462W",32.2203275805022,1.54840417061887,0.425709026334762,1.64142574350238e-05,6.78362934806509e-05,"YLR462W","KAN_vs_WT","up-regulated","S000004454","Putative protein of unknown function with similarity to helicases; YLR462W is within the telomere on the right arm of chromosome XII"
"YLR464W",9.38023352771797,2.02313777177833,0.989079833009057,0.00143133009728151,0.00421855171862028,"YLR464W","KAN_vs_WT","up-regulated","S000004456","Putative protein of unknown function; intron is predicted but not detected experimentally; YLR464W overlaps the verified gene YRF1-4/YLR466W and two dubious ORFs YLR463C and YLR465C"
"YML008C",9529.90682499907,-1.02913278494248,0.0417036981461752,1.98102901713998e-135,2.98050532364466e-133,"YML008C","KAN_vs_WT","down-regulated","S000004467","Delta(24)-sterol C-methyltransferase; converts zymosterol to fecosterol in the ergosterol biosynthetic pathway by methylating position C-24; localized to lipid particles, the plasma membrane-associated endoplasmic reticulum, and the mitochondrial outer membrane"
"YML022W",1423.50763162838,-1.10500494899258,0.102477887109596,3.16949904436761e-28,5.48714094831751e-27,"YML022W","CRISPY.ATG_vs_WT","down-regulated","S000004484","Adenine phosphoribosyltransferase; catalyzes the formation of AMP from adenine and 5-phosphoribosylpyrophosphate; involved in the salvage pathway of purine nucleotide biosynthesis; APT1 has a paralog, APT2, that arose from the whole genome duplication"
"YML043C",243.744133214661,-1.52891960309653,0.167761815009036,6.56792916190059e-21,8.88709729637041e-20,"YML043C","KAN_vs_WT","down-regulated","S000004507","Component of the core factor (CF) rDNA transcription factor complex; CF is required for transcription of 35S rRNA genes by RNA polymerase I and is composed of Rrn6p, Rrn7p, and Rrn11p"
"YML047C",43.9315257608821,1.57708637690897,0.367000979573854,1.11689208523785e-06,5.42061527390015e-06,"YML047C","KAN_vs_WT","up-regulated","S000004510","Potassium transporter that mediates K+ influx; activates high-affinity Ca2+ influx system (HACS) during mating pheromone response; expression up-regulated in response to alpha factor; regulated by Ste12p during mating; localized to sites of polarized growth; member of a fungal-specific gene family; PRM6 has a paralog, KCH1, that arose from the whole genome duplication"
"YML073C",7481.60240691974,-1.01210548268906,0.0633847927850732,1.62585073752159e-58,8.35264293528368e-57,"YML073C","CRISPY.ATG_vs_WT","down-regulated","S000004538","Ribosomal 60S subunit protein L6A; N-terminally acetylated; binds 5.8S rRNA; homologous to mammalian ribosomal protein L6, no bacterial homolog; RPL6A has a paralog, RPL6B, that arose from the whole genome duplication"
"YML093W",1743.07015337784,-1.3038329197529,0.0863142994755243,1.24800780272052e-52,4.28595723119075e-51,"YML093W","KAN_vs_WT","down-regulated","S000004558","Subunit of U3-containing Small Subunit (SSU) processome complex; involved in production of 18S rRNA and assembly of small ribosomal subunit"
"YMR001C-A",26.1021503405971,1.19426184350278,0.736112577134781,0.00379602590261179,0.00917288247747759,"YMR001C-A","CRISPY.ATG_vs_WT","up-regulated","S000028691","Putative protein of unknown function"
"YMR001C-A",26.1021503405971,1.74479266567823,0.656717301822775,0.000357727691784776,0.00117317342231251,"YMR001C-A","KAN_vs_WT","up-regulated","S000028691","Putative protein of unknown function"
"YMR006C",3960.32531292798,-1.24178953594645,0.0675260158226733,1.68140975836737e-76,1.01188840601176e-74,"YMR006C","KAN_vs_WT","down-regulated","S000004608","Phospholipase B (lysophospholipase) involved in lipid metabolism; displays transacylase activity in vitro; overproduction confers resistance to lysophosphatidylcholine"
"YMR007W",329.243407607746,1.09521962410229,0.133597229948406,2.40552675099237e-17,2.73883307018392e-16,"YMR007W","KAN_vs_WT","up-regulated","S000004609","Putative protein of unknown function; conserved among S. cerevisiae strains; YMR007W is not an essential gene"
"YMR011W",1270.38246872515,2.59946278185037,0.0869058070711172,6.28489432857706e-198,1.72670640270776e-195,"YMR011W","KAN_vs_WT","up-regulated","S000004613","High-affinity glucose transporter of the major facilitator superfamily; expression is induced by low levels of glucose and repressed by high levels of glucose"
"YMR015C",6063.34740733112,-2.22504396028164,0.0512462476320002,0,0,"YMR015C","KAN_vs_WT","down-regulated","S000004617","C-22 sterol desaturase; a cytochrome P450 enzyme that catalyzes the formation of the C-22(23) double bond in the sterol side chain in ergosterol biosynthesis; may be a target of azole antifungal drugs"
"YMR049C",1679.92942926732,-1.41197905194812,0.0701544292023644,3.37722028302356e-91,2.66758187105323e-89,"YMR049C","KAN_vs_WT","down-regulated","S000004652","Constituent of 66S pre-ribosomal particles; forms a complex with Nop7p and Ytm1p that is required for maturation of the large ribosomal subunit; required for maturation of the 25S and 5.8S ribosomal RNAs; homologous to mammalian Bop1"
"YMR058W",7772.44970003344,-1.35558493002711,0.0618438137550589,1.05908192799689e-107,1.19506048268078e-105,"YMR058W","KAN_vs_WT","down-regulated","S000004662","Ferro-O2-oxidoreductase; multicopper oxidase that oxidizes ferrous (Fe2+) to ferric iron (Fe3+) for subsequent cellular uptake by transmembrane permease Ftr1p; required for high-affinity iron uptake and involved in mediating resistance to copper ion toxicity, belongs to class of integral membrane multicopper oxidases; protein abundance increases in response to DNA replication stress"
"YMR058W",7772.44970003344,1.01677753180745,0.0598221609974892,1.20055886762166e-65,8.07056540904393e-64,"YMR058W","CRISPY.ATG_vs_WT","up-regulated","S000004662","Ferro-O2-oxidoreductase; multicopper oxidase that oxidizes ferrous (Fe2+) to ferric iron (Fe3+) for subsequent cellular uptake by transmembrane permease Ftr1p; required for high-affinity iron uptake and involved in mediating resistance to copper ion toxicity, belongs to class of integral membrane multicopper oxidases; protein abundance increases in response to DNA replication stress"
"YMR084W",211.446391230208,1.02630463342405,0.192361968755246,8.33888268328614e-09,4.59802789491144e-08,"YMR084W","CRISPY.ATG_vs_WT","up-regulated","S000004689","Putative protein of unknown function; YMR084W and adjacent ORF YMR085W are merged in related strains, and together are paralogous to glutamine-fructose-6-phosphate amidotransferase GFA1"
"YMR093W",634.406784847379,-1.06380384486222,0.0997165493811695,1.47911516564422e-27,2.58191401428337e-26,"YMR093W","KAN_vs_WT","down-regulated","S000004699","Nucleolar protein; component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA"
"YMR096W",1881.52227070784,1.24891586979197,0.0682675684988277,7.91100837886033e-76,4.58620751798334e-74,"YMR096W","KAN_vs_WT","up-regulated","S000004702","Protein involved in vitamin B6 biosynthesis; member of a stationary phase-induced gene family; coregulated with SNO1; interacts with Sno1p and with Yhr198p, perhaps as a multiprotein complex containing other Snz and Sno proteins"
"YMR107W",811.265566749389,1.97529822871912,0.113950463118457,1.49855536508715e-68,1.07606492636201e-66,"YMR107W","CRISPY.ATG_vs_WT","up-regulated","S000004713","Protein required for high temperature survival during stationary phase; not required for growth on nonfermentable carbon sources"
"YMR116C",20000.0205192342,-1.08097540401527,0.0767354314820788,4.97922021627974e-46,1.61352269470111e-44,"YMR116C","CRISPY.ATG_vs_WT","down-regulated","S000004722","G-protein beta subunit and guanine dissociation inhibitor for Gpa2p; ortholog of RACK1 that inhibits translation; core component of the small (40S) ribosomal subunit; required to prevent frameshifting at ribosomes stalled at repeated CGA codons; regulates P-body formation induced by replication stress; represses Gcn4p in the absence of amino acid starvation"
"YMR118C",355.461299509032,1.56997620919029,0.110972434668782,1.38299522394099e-46,4.55163896879328e-45,"YMR118C","CRISPY.ATG_vs_WT","up-regulated","S000004724","Putative mitochondrial inner membrane protein of unknown function; although similar to paralogous Sdh3p, Shh3p is not a stoichiometric subunit of either succinate dehydrogenase or of the TIM22 translocase; SHH3 has a paralog, SDH3, that arose from the whole genome duplication"
"YMR128W",1848.53892867891,-1.15000715303009,0.0736656058689203,6.17781899233398e-56,2.30991942086145e-54,"YMR128W","KAN_vs_WT","down-regulated","S000004735","Essential DEAH-box ATP-dependent RNA helicase specific to U3 snoRNP; predominantly nucleolar in distribution; required for 18S rRNA synthesis"
"YMR131C",2679.77930092184,-1.09233914160565,0.0709740094895051,1.73715134939176e-54,6.38201126558518e-53,"YMR131C","KAN_vs_WT","down-regulated","S000004738","Specific chaperone for ribosomal protein Rpl3p; binds to nascent Rpl3p during translation; essential gene"
