"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","min_peps","min_prob","min_crap_expt","GO"
"MF","GO:0098772","molecular function regulator",0.145631067961165,0.0550363447559709,0.00045529912274042,0.00424945847891058,0.0028755734067816,"YCR093W/YOR260W/YGL195W/YEL022W/YDL100C/YPL249C/YLR347C/YNL297C/YGR233C/YMR235C/YBL050W/YPR181C/YJR045C/YPL106C/YDR002W",15,1,90,11,"MF_molecular function regulator"
"BP","GO:0034220","ion transmembrane transport",0.145631067961165,0.0421343463995856,2.24305845014124e-05,0.00469284756265793,0.00388677297111204,"YJR121W/YBR039W/YLR220W/YER145C/YDR508C/YGR191W/YNR013C/YEL031W/YBR069C/YPR156C/YDL185W/YBR127C/YLR447C/YMR241W/YPR058W",15,1,90,11,"BP_ion transmembrane transport"
"MF","GO:0015318","inorganic molecular entity transmembrane transporter activity",0.135922330097087,0.0434406368985808,0.000127431008487562,0.00143954861004637,0.000974130638377241,"YJR121W/YBR039W/YLR220W/YER145C/YDR508C/YGR191W/YNR013C/YEL031W/YBR069C/YDL185W/YBR127C/YLR447C/YMR241W/YPR058W",14,1,90,11,"MF_inorganic molecular entity transmembrane transporter activity"
"BP","GO:0006812","cation transport",0.135922330097087,0.0343636677603177,9.40592515406149e-06,0.00323563825299715,0.00267986358775366,"YJR121W/YBR039W/YLR220W/YER145C/YDR508C/YGR191W/YNR013C/YEL031W/YBR069C/YPR156C/YDL185W/YBR127C/YLR447C/YPR058W",14,1,90,11,"BP_cation transport"
"BP","GO:0009117","nucleotide metabolic process",0.135922330097087,0.0450699361077534,0.000188247930145433,0.014230685487628,0.0117863286576438,"YLR153C/YGL234W/YJR121W/YBR039W/YDL022W/YML120C/YCR012W/YKL181W/YOL061W/YJL026W/YJL130C/YBL039C/YDL185W/YBR127C",14,1,90,11,"BP_nucleotide metabolic process"
"BP","GO:0006753","nucleoside phosphate metabolic process",0.135922330097087,0.0457606630979105,0.000220760483733516,0.014230685487628,0.0117863286576438,"YLR153C/YGL234W/YJR121W/YBR039W/YDL022W/YML120C/YCR012W/YKL181W/YOL061W/YJL026W/YJL130C/YBL039C/YDL185W/YBR127C",14,1,90,11,"BP_nucleoside phosphate metabolic process"
"BP","GO:1901137","carbohydrate derivative biosynthetic process",0.135922330097087,0.0469694353306855,0.000289410164061448,0.014230685487628,0.0117863286576438,"YLR153C/YGL234W/YJR121W/YBR039W/YDR099W/YJL186W/YCR012W/YKL181W/YOL061W/YDL055C/YDL103C/YJL026W/YJL130C/YBL039C",14,1,90,11,"BP_carbohydrate derivative biosynthetic process"
"BP","GO:0006629","lipid metabolic process",0.135922330097087,0.0594025211535141,0.00287131870598946,0.0405121489310887,0.0335535138025744,"YGR175C/YLR056W/YMR015C/YHR190W/YKL182W/YPL110C/YLR347C/YMR296C/YDR062W/YGL055W/YGR233C/YML072C/YBL039C/YKL126W",14,1,90,11,"BP_lipid metabolic process"
"MF","GO:0008324","cation transmembrane transporter activity",0.12621359223301,0.0323641398407754,2.34473435594688e-05,0.000482459526655284,0.000326476371420869,"YJR121W/YBR039W/YLR220W/YER145C/YDR508C/YGR191W/YEL031W/YBR069C/YPR156C/YDL185W/YBR127C/YLR447C/YPR058W",13,1,90,11,"MF_cation transmembrane transporter activity"
"BP","GO:0044255","cellular lipid metabolic process",0.12621359223301,0.0552581592125712,0.00413897436384822,0.0490967993504755,0.0406636077851755,"YGR175C/YLR056W/YMR015C/YHR190W/YKL182W/YPL110C/YLR347C/YMR296C/YDR062W/YGL055W/YML072C/YBL039C/YKL126W",13,1,90,11,"BP_cellular lipid metabolic process"
"MF","GO:0022804","active transmembrane transporter activity",0.116504854368932,0.0283835237106265,2.97755627701695e-05,0.000555810505043164,0.00037611237183372,"YJR121W/YBR039W/YLR188W/YPL058C/YNR013C/YLR378C/YEL031W/YPR156C/YDL185W/YBR127C/YLR447C/YMR241W",12,1,90,11,"MF_active transmembrane transporter activity"
"BP","GO:0098655","cation transmembrane transport",0.116504854368932,0.0276290796062856,2.27366645477613e-05,0.00469284756265793,0.00388677297111204,"YJR121W/YBR039W/YLR220W/YER145C/YDR508C/YGR191W/YEL031W/YPR156C/YDL185W/YBR127C/YLR447C/YPR058W",12,1,90,11,"BP_cation transmembrane transport"
"BP","GO:0019693","ribose phosphate metabolic process",0.116504854368932,0.033327577275082,0.000142658482650637,0.0133839594632234,0.0110850419054849,"YLR153C/YGL234W/YJR121W/YBR039W/YML120C/YCR012W/YKL181W/YOL061W/YJL130C/YBL039C/YDL185W/YBR127C",12,1,90,11,"BP_ribose phosphate metabolic process"
"BP","GO:0016053","organic acid biosynthetic process",0.116504854368932,0.0395441201864963,0.000689768656797647,0.0215709470853082,0.0178657782877094,"YGL148W/YJR109C/YKL182W/YOR136W/YER086W/YMR108W/YGL055W/YCR012W/YER023W/YOR184W/YGL026C/YJL130C",12,1,90,11,"BP_organic acid biosynthetic process"
"BP","GO:0046394","carboxylic acid biosynthetic process",0.116504854368932,0.0395441201864963,0.000689768656797647,0.0215709470853082,0.0178657782877094,"YGL148W/YJR109C/YKL182W/YOR136W/YER086W/YMR108W/YGL055W/YCR012W/YER023W/YOR184W/YGL026C/YJL130C",12,1,90,11,"BP_carboxylic acid biosynthetic process"
"BP","GO:0043085","positive regulation of catalytic activity",0.116504854368932,0.0424797098946641,0.00129309799350102,0.0310343518440245,0.0257036859418073,"YCR093W/YOR260W/YGL195W/YEL022W/YDL100C/YPL249C/YLR347C/YNL297C/YMR235C/YBL050W/YJR045C/YDR002W",12,1,90,11,"BP_positive regulation of catalytic activity"
"BP","GO:0006520","cellular amino acid metabolic process",0.116504854368932,0.044206527370057,0.00181861077171917,0.0348645035501563,0.0288759454128182,"YGL148W/YPL160W/YJR109C/YOR136W/YER086W/YMR108W/YER023W/YOR184W/YGL026C/YJL130C/YBL039C/YOL097C",12,1,90,11,"BP_cellular amino acid metabolic process"
"BP","GO:0044093","positive regulation of molecular function",0.116504854368932,0.0443792091175963,0.00187967233379994,0.0348645035501563,0.0288759454128182,"YCR093W/YOR260W/YGL195W/YEL022W/YDL100C/YPL249C/YLR347C/YNL297C/YMR235C/YBL050W/YJR045C/YDR002W",12,1,90,11,"BP_positive regulation of molecular function"
"BP","GO:0051345","positive regulation of hydrolase activity",0.106796116504854,0.0262476256259713,7.08392203374774e-05,0.00913825942353459,0.0075686114360568,"YCR093W/YOR260W/YEL022W/YDL100C/YPL249C/YLR347C/YNL297C/YMR235C/YBL050W/YJR045C/YDR002W",11,1,90,11,"BP_positive regulation of hydrolase activity"
"MF","GO:0042623","ATPase activity, coupled",0.106796116504854,0.0392869505019038,0.00222156534787385,0.0138173890838874,0.00935011291390874,"YJR121W/YBR039W/YGL201C/YLR188W/YPL058C/YOR117W/YDR190C/YEL031W/YDL185W/YBR127C/YLR447C",11,1,90,11,"MF_ATPase activity, coupled"
"BP","GO:0006913","nucleocytoplasmic transport",0.106796116504854,0.0298739423242963,0.000225786186877731,0.014230685487628,0.0117863286576438,"YHR005C/YLR347C/YDR335W/YPL226W/YJR072C/YKR082W/YML103C/YJL039C/YMR235C/YDR457W/YDR002W",11,1,90,11,"BP_nucleocytoplasmic transport"
"BP","GO:0051169","nuclear transport",0.106796116504854,0.0298739423242963,0.000225786186877731,0.014230685487628,0.0117863286576438,"YHR005C/YLR347C/YDR335W/YPL226W/YJR072C/YKR082W/YML103C/YJL039C/YMR235C/YDR457W/YDR002W",11,1,90,11,"BP_nuclear transport"
"BP","GO:0051336","regulation of hydrolase activity",0.106796116504854,0.0307373510619927,0.000289577902364524,0.014230685487628,0.0117863286576438,"YCR093W/YOR260W/YEL022W/YDL100C/YPL249C/YLR347C/YNL297C/YMR235C/YBL050W/YJR045C/YDR002W",11,1,90,11,"BP_regulation of hydrolase activity"
"BP","GO:0009161","ribonucleoside monophosphate metabolic process",0.0970873786407767,0.0255568986358142,0.000270480578695796,0.014230685487628,0.0117863286576438,"YGL234W/YJR121W/YBR039W/YML120C/YCR012W/YKL181W/YOL061W/YJL130C/YDL185W/YBR127C",10,1,90,11,"BP_ribonucleoside monophosphate metabolic process"
"BP","GO:0009123","nucleoside monophosphate metabolic process",0.0970873786407767,0.026074943878432,0.000318279743800575,0.0149302134364633,0.012365701051008,"YGL234W/YJR121W/YBR039W/YML120C/YCR012W/YKL181W/YOL061W/YJL130C/YDL185W/YBR127C",10,1,90,11,"BP_nucleoside monophosphate metabolic process"
"BP","GO:0009165","nucleotide biosynthetic process",0.0970873786407767,0.0269383526161285,0.000413602791435014,0.018509316766473,0.0153300338783926,"YLR153C/YGL234W/YJR121W/YBR039W/YCR012W/YKL181W/YOL061W/YJL026W/YJL130C/YBL039C",10,1,90,11,"BP_nucleotide biosynthetic process"
"BP","GO:1901293","nucleoside phosphate biosynthetic process",0.0970873786407767,0.027283716111207,0.000457878536762644,0.018509316766473,0.0153300338783926,"YLR153C/YGL234W/YJR121W/YBR039W/YCR012W/YKL181W/YOL061W/YJL026W/YJL130C/YBL039C",10,1,90,11,"BP_nucleoside phosphate biosynthetic process"
"MF","GO:0048037","cofactor binding",0.0970873786407767,0.0373831775700935,0.00488419834165337,0.0248650097393262,0.0168259464401456,"YGL148W/YGR175C/YMR015C/YDL022W/YOR136W/YER086W/YMR108W/YMR296C/YDR062W/YGL055W",10,1,90,11,"MF_cofactor binding"
"BP","GO:0009259","ribonucleotide metabolic process",0.0970873786407767,0.0298739423242963,0.000932687516041501,0.0240633379138707,0.0199300595533079,"YLR153C/YGL234W/YJR121W/YBR039W/YML120C/YCR012W/YJL130C/YBL039C/YDL185W/YBR127C",10,1,90,11,"BP_ribonucleotide metabolic process"
"BP","GO:0048193","Golgi vesicle transport",0.0970873786407767,0.0343636677603177,0.0026712242275167,0.0405121489310887,0.0335535138025744,"YGL206C/YDR141C/YEL022W/YDL100C/YHR108W/YPL249C/YNL297C/YBL050W/YBR080C/YPR181C",10,1,90,11,"BP_Golgi vesicle transport"
"BP","GO:0051640","organelle localization",0.0970873786407767,0.0348817130029356,0.00297861303589174,0.0408037354501165,0.0337950154890805,"YJR065C/YHR005C/YKR082W/YGL055W/YMR235C/YBR080C/YPR181C/YML085C/YFL037W/YEL013W",10,1,90,11,"BP_organelle localization"
"BP","GO:0008610","lipid biosynthetic process",0.0970873786407767,0.0366085304783284,0.00421344375692717,0.0494122040585095,0.040924836490728,"YGR175C/YLR056W/YMR015C/YHR190W/YKL182W/YLR347C/YMR296C/YDR062W/YGL055W/YBL039C",10,1,90,11,"BP_lipid biosynthetic process"
"MF","GO:0015399","primary active transmembrane transporter activity",0.087378640776699,0.013153340256144,6.76049422092056e-06,0.000216335815069458,0.000146392656813919,"YJR121W/YBR039W/YLR188W/YPL058C/YLR378C/YEL031W/YDL185W/YBR127C/YLR447C",9,1,90,11,"MF_primary active transmembrane transporter activity"
"MF","GO:0015405","P-P-bond-hydrolysis-driven transmembrane transporter activity",0.087378640776699,0.013153340256144,6.76049422092056e-06,0.000216335815069458,0.000146392656813919,"YJR121W/YBR039W/YLR188W/YPL058C/YLR378C/YEL031W/YDL185W/YBR127C/YLR447C",9,1,90,11,"MF_P-P-bond-hydrolysis-driven transmembrane transporter activity"
"BP","GO:0046390","ribose phosphate biosynthetic process",0.087378640776699,0.0200310827145571,0.000197169455228824,0.014230685487628,0.0117863286576438,"YLR153C/YGL234W/YJR121W/YBR039W/YCR012W/YKL181W/YOL061W/YJL130C/YBL039C",9,1,90,11,"BP_ribose phosphate biosynthetic process"
"BP","GO:0008652","cellular amino acid biosynthetic process",0.087378640776699,0.0229666724227249,0.000548110445194655,0.0195051717048581,0.0161548341741582,"YGL148W/YJR109C/YOR136W/YER086W/YMR108W/YER023W/YOR184W/YGL026C/YJL130C",9,1,90,11,"BP_cellular amino acid biosynthetic process"
"BP","GO:0098660","inorganic ion transmembrane transport",0.087378640776699,0.0240027629079606,0.00075567806037795,0.0223950189930695,0.0185483021444027,"YJR121W/YBR039W/YLR220W/YER145C/YNR013C/YEL031W/YDL185W/YBR127C/YLR447C",9,1,90,11,"BP_inorganic ion transmembrane transport"
"BP","GO:0050658","RNA transport",0.087378640776699,0.0290105335865999,0.00284625157847868,0.0405121489310887,0.0335535138025744,"YLR347C/YDR335W/YPL226W/YKR082W/YML103C/YJL039C/YMR235C/YDR457W/YDR002W",9,1,90,11,"BP_RNA transport"
"BP","GO:0051236","establishment of RNA localization",0.087378640776699,0.0290105335865999,0.00284625157847868,0.0405121489310887,0.0335535138025744,"YLR347C/YDR335W/YPL226W/YKR082W/YML103C/YJL039C/YMR235C/YDR457W/YDR002W",9,1,90,11,"BP_establishment of RNA localization"
"BP","GO:0050657","nucleic acid transport",0.087378640776699,0.0293558970816785,0.00308266949373184,0.0413157781497566,0.0342191063419037,"YLR347C/YDR335W/YPL226W/YKR082W/YML103C/YJL039C/YMR235C/YDR457W/YDR002W",9,1,90,11,"BP_nucleic acid transport"
"MF","GO:0042626","ATPase activity, coupled to transmembrane movement of substances",0.0776699029126214,0.0117687781239183,2.36922088982506e-05,0.000482459526655284,0.000326476371420869,"YJR121W/YBR039W/YLR188W/YPL058C/YEL031W/YDL185W/YBR127C/YLR447C",8,1,90,11,"MF_ATPase activity, coupled to transmembrane movement of substances"
"MF","GO:0043492","ATPase activity, coupled to movement of substances",0.0776699029126214,0.0126341294565594,4.00306151795526e-05,0.000689515330637956,0.000466589321484331,"YJR121W/YBR039W/YLR188W/YPL058C/YEL031W/YDL185W/YBR127C/YLR447C",8,1,90,11,"MF_ATPase activity, coupled to movement of substances"
"MF","GO:0032549","ribonucleoside binding",0.0776699029126214,0.0185185185185185,0.000589321957964822,0.00528032474336481,0.00357315208197618,"YHR005C/YJR072C/YBR025C/YDL055C/YOR151C/YOR165W/YML085C/YFL037W",8,1,90,11,"MF_ribonucleoside binding"
"MF","GO:0001882","nucleoside binding",0.0776699029126214,0.0186915887850467,0.000627208396863736,0.00540364157297988,0.00365659956066307,"YHR005C/YJR072C/YBR025C/YDL055C/YOR151C/YOR165W/YML085C/YFL037W",8,1,90,11,"MF_nucleoside binding"
"MF","GO:0050662","coenzyme binding",0.0776699029126214,0.0240567670474213,0.00318685678483249,0.0174111199951824,0.0117819608989956,"YGL148W/YGR175C/YDL022W/YOR136W/YER086W/YMR108W/YMR296C/YDR062W",8,1,90,11,"MF_coenzyme binding"
"MF","GO:0022890","inorganic cation transmembrane transporter activity",0.0776699029126214,0.0252682589131187,0.00430560493415936,0.0224291977965511,0.0151776526442827,"YJR121W/YBR039W/YLR220W/YER145C/YEL031W/YDL185W/YBR127C/YLR447C",8,1,90,11,"MF_inorganic cation transmembrane transporter activity"
"BP","GO:0051049","regulation of transport",0.0776699029126214,0.0177862199965464,0.0004491230656168,0.018509316766473,0.0153300338783926,"YLR342W/YHR005C/YPL249C/YDR335W/YJL039C/YNR013C/YPR181C/YKL126W",8,1,90,11,"BP_regulation of transport"
"BP","GO:0043547","positive regulation of GTPase activity",0.0776699029126214,0.0181315834916249,0.000511493807497336,0.0188522003334732,0.0156140214920239,"YOR260W/YEL022W/YDL100C/YPL249C/YLR347C/YNL297C/YMR235C/YDR002W",8,1,90,11,"BP_positive regulation of GTPase activity"
"BP","GO:0006457","protein folding",0.0776699029126214,0.0188223104817821,0.000657348188632956,0.0215709470853082,0.0178657782877094,"YIL142W/YJR064W/YDR188W/YDL100C/YJR045C/YPL106C/YHR064C/YDR212W",8,1,90,11,"BP_protein folding"
"BP","GO:0043087","regulation of GTPase activity",0.0776699029126214,0.0188223104817821,0.000657348188632956,0.0215709470853082,0.0178657782877094,"YOR260W/YEL022W/YDL100C/YPL249C/YLR347C/YNL297C/YMR235C/YDR002W",8,1,90,11,"BP_regulation of GTPase activity"
"BP","GO:0098662","inorganic cation transmembrane transport",0.0776699029126214,0.0207218097047142,0.00123801580050941,0.030419816812517,0.0251947075191389,"YJR121W/YBR039W/YLR220W/YER145C/YEL031W/YDL185W/YBR127C/YLR447C",8,1,90,11,"BP_inorganic cation transmembrane transport"
"BP","GO:0017038","protein import",0.0776699029126214,0.0214125366948714,0.00153001338712471,0.034325517728537,0.0284295393671685,"YDL022W/YLR347C/YKR082W/YML103C/YMR235C/YLR378C/YJR045C/YDR002W",8,1,90,11,"BP_protein import"
"BP","GO:1901607","alpha-amino acid biosynthetic process",0.0776699029126214,0.0215852184424106,0.00161094283541506,0.0348645035501563,0.0288759454128182,"YJR109C/YOR136W/YER086W/YMR108W/YER023W/YOR184W/YGL026C/YJL130C",8,1,90,11,"BP_alpha-amino acid biosynthetic process"
"MF","GO:0051082","unfolded protein binding",0.0679611650485437,0.0145379023883697,0.000685689841533976,0.00568868609272632,0.00384948682966443,"YIL142W/YJR064W/YDR188W/YDL100C/YJR045C/YHR064C/YDR212W",7,1,90,11,"MF_unfolded protein binding"
"MF","GO:0060589","nucleoside-triphosphatase regulator activity",0.0679611650485437,0.0157493942540672,0.00110683635989509,0.00818452474528636,0.00553840020357723,"YCR093W/YPL249C/YMR235C/YBL050W/YPR181C/YPL106C/YDR002W",7,1,90,11,"MF_nucleoside-triphosphatase regulator activity"
"MF","GO:0051020","GTPase binding",0.0679611650485437,0.0169608861197646,0.00170906904727433,0.0119634833309203,0.00809559022393103,"YOR260W/YEL022W/YDL100C/YPL249C/YLR347C/YNL297C/YDR002W",7,1,90,11,"MF_GTPase binding"
"MF","GO:0001883","purine nucleoside binding",0.0679611650485437,0.0179993077189339,0.0024057061351411,0.0138173890838874,0.00935011291390874,"YHR005C/YJR072C/YBR025C/YDL055C/YOR165W/YML085C/YFL037W",7,1,90,11,"MF_purine nucleoside binding"
"MF","GO:0005525","GTP binding",0.0679611650485437,0.0179993077189339,0.0024057061351411,0.0138173890838874,0.00935011291390874,"YHR005C/YJR072C/YBR025C/YDL055C/YOR165W/YML085C/YFL037W",7,1,90,11,"MF_GTP binding"
"MF","GO:0019001","guanyl nucleotide binding",0.0679611650485437,0.0179993077189339,0.0024057061351411,0.0138173890838874,0.00935011291390874,"YHR005C/YJR072C/YBR025C/YDL055C/YOR165W/YML085C/YFL037W",7,1,90,11,"MF_guanyl nucleotide binding"
"MF","GO:0032550","purine ribonucleoside binding",0.0679611650485437,0.0179993077189339,0.0024057061351411,0.0138173890838874,0.00935011291390874,"YHR005C/YJR072C/YBR025C/YDL055C/YOR165W/YML085C/YFL037W",7,1,90,11,"MF_purine ribonucleoside binding"
"MF","GO:0032561","guanyl ribonucleotide binding",0.0679611650485437,0.0179993077189339,0.0024057061351411,0.0138173890838874,0.00935011291390874,"YHR005C/YJR072C/YBR025C/YDL055C/YOR165W/YML085C/YFL037W",7,1,90,11,"MF_guanyl ribonucleotide binding"
"MF","GO:0016874","ligase activity",0.0679611650485437,0.0188646590515749,0.00313859547944186,0.0174111199951824,0.0117819608989956,"YLR153C/YGL234W/YPL160W/YJR109C/YJL130C/YBL039C/YOL097C",7,1,90,11,"MF_ligase activity"
"BP","GO:0009156","ribonucleoside monophosphate biosynthetic process",0.0679611650485437,0.0170954930063892,0.00178971544283982,0.0348645035501563,0.0288759454128182,"YGL234W/YJR121W/YBR039W/YCR012W/YKL181W/YOL061W/YJL130C",7,1,90,11,"BP_ribonucleoside monophosphate biosynthetic process"
"BP","GO:0098656","anion transmembrane transport",0.0679611650485437,0.0172681747539285,0.00189678015500053,0.0348645035501563,0.0288759454128182,"YER145C/YDR508C/YGR191W/YNR013C/YBR069C/YMR241W/YPR058W",7,1,90,11,"BP_anion transmembrane transport"
"BP","GO:0009124","nucleoside monophosphate biosynthetic process",0.0679611650485437,0.0176135382490071,0.00212579844396148,0.0348645035501563,0.0288759454128182,"YGL234W/YJR121W/YBR039W/YCR012W/YKL181W/YOL061W/YJL130C",7,1,90,11,"BP_nucleoside monophosphate biosynthetic process"
"BP","GO:0048284","organelle fusion",0.0679611650485437,0.0184769469867035,0.00279237104475709,0.0405121489310887,0.0335535138025744,"YHR005C/YPL249C/YBL050W/YBR080C/YOR165W/YEL013W/YJL012C",7,1,90,11,"BP_organelle fusion"
"BP","GO:0009260","ribonucleotide biosynthetic process",0.0679611650485437,0.0189949922293214,0.00326312376744912,0.0426271357975632,0.0353052165112416,"YLR153C/YGL234W/YJR121W/YBR039W/YCR012W/YJL130C/YBL039C",7,1,90,11,"BP_ribonucleotide biosynthetic process"
"BP","GO:0009199","ribonucleoside triphosphate metabolic process",0.0679611650485437,0.0196857192194785,0.00398256176099337,0.0477907411319204,0.0395818867800075,"YJR121W/YBR039W/YML120C/YCR012W/YBL039C/YDL185W/YBR127C",7,1,90,11,"BP_ribonucleoside triphosphate metabolic process"
"MF","GO:0019829","cation-transporting ATPase activity",0.058252427184466,0.00744202146071305,9.90174446189666e-05,0.00130470044674403,0.000882880001556111,"YJR121W/YBR039W/YEL031W/YDL185W/YBR127C/YLR447C",6,1,90,11,"MF_cation-transporting ATPase activity"
"MF","GO:0022853","active ion transmembrane transporter activity",0.058252427184466,0.00778816199376947,0.000128531125896997,0.00143954861004637,0.000974130638377241,"YJR121W/YBR039W/YEL031W/YDL185W/YBR127C/YLR447C",6,1,90,11,"MF_active ion transmembrane transporter activity"
"MF","GO:0042625","ATPase coupled ion transmembrane transporter activity",0.058252427184466,0.00778816199376947,0.000128531125896997,0.00143954861004637,0.000974130638377241,"YJR121W/YBR039W/YEL031W/YDL185W/YBR127C/YLR447C",6,1,90,11,"MF_ATPase coupled ion transmembrane transporter activity"
